0	0
0	-1
1	-2
2	-3
3	-4
4	-5
5	-6
6	-7
7	-8
8	-9
9	-10
10	7
11	6
12	5
13	4
14	3
15	2
16	1
17	0
18	17
19	16
20	15
21	14
22	13
23	12
24	11
25	10
26	9
27	8
28	7
29	6
30	5
31	4
32	3
33	2
34	1
35	0
36	-1
37	-2
38	-3
39	-4
40	-5
41	-6
42	-7
43	-8
44	-9
45	-10
46	-11
47	-12
48	-13
49	-14
50	3
51	2
52	1
53	0
54	-1
55	-2
56	-3
57	-4
58	-5
59	-6
60	-7
61	10
62	27
63	26
64	25
65	24
66	23
67	22
68	21
69	20
70	19
71	18
72	17
73	16
74	15
75	14
76	31
77	30
78	29
79	28
80	27
81	26
82	25
83	24
84	23
85	22
86	21
87	20
88	19
89	18
90	17
91	16
92	15
93	14
94	13
95	12
96	11
97	10
98	9
99	26
100	25
101	24
102	23
103	22
104	21
105	20
106	19
107	18
108	17
109	16
110	15
111	14
112	13
113	12
114	11
115	10
116	9
117	8
118	25
119	24
120	23
121	22
122	21
123	20
124	19
125	18
126	17
127	16
128	15
129	14
130	13
131	12
132	11
133	10
134	27
135	26
136	43
137	42
138	41
139	40
140	39
141	38
142	37
143	36
144	35
145	34
146	33
147	32
148	31
149	30
150	29
151	28
152	27
153	26
154	25
155	24
156	23
157	22
158	21
159	20
160	19
161	18
162	17
163	16
164	15
165	14
166	13
167	12
168	11
169	10
170	9
171	8
172	7
173	6
174	5
175	4
176	21
177	20
178	37
179	36
180	35
181	34
182	33
183	32
184	31
185	30
186	29
187	28
188	27
189	26
190	25
191	24
192	23
193	22
194	21
195	20
196	19
197	18
198	17
199	16
200	15
201	14
202	13
203	12
204	29
205	28
206	27
207	26
208	25
209	24
210	23
211	22
212	21
213	20
214	19
215	18
216	17
217	16
218	15
219	14
220	13
221	12
222	11
223	10
224	9
225	8
226	7
227	6
228	5
229	4
230	3
231	2
232	1
233	0
234	-1
235	-2
236	15
237	14
238	13
239	12
240	11
241	10
242	9
243	8
244	7
245	6
246	5
247	4
248	3
249	2
250	1
251	0
252	-1
253	-2
254	-3
255	-4
256	-5
257	-6
258	-7
259	-8
260	-9
261	-10
262	-11
263	-12
264	-13
265	-14
266	-15
267	-16
268	-17
269	-18
270	-19
271	-2
272	15
273	14
274	13
275	12
276	11
277	10
278	9
279	8
280	7
281	6
282	5
283	4
284	3
285	2
286	1
287	0
288	-1
289	-2
290	-3
291	-4
292	-5
293	-6
294	-7
295	-8
296	-9
297	-10
298	-11
299	-12
300	-13
301	-14
302	-15
303	-16
304	-17
305	-18
306	-19
307	-20
308	-21
309	-22
310	-23
311	-24
312	-7
313	-8
314	-9
315	-10
316	-11
317	-12
318	-13
319	-14
320	-15
321	-16
322	-17
323	-18
324	-19
325	-20
326	-21
327	-22
328	-23
329	-24
330	-7
331	-8
332	-9
333	-10
334	-11
335	-12
336	-13
337	-14
338	-15
339	-16
340	-17
341	-18
342	-19
343	-20
344	-21
345	-22
346	-23
347	-24
348	-25
349	-8
350	-9
351	-10
352	-11
353	-12
354	-13
355	-14
356	-15
357	-16
358	1
359	0
360	-1
361	-2
362	-3
363	-4
364	-5
365	-6
366	-7
367	-8
368	-9
369	-10
370	-11
371	-12
372	-13
373	-14
374	3
375	2
376	1
377	0
378	-1
379	-2
380	-3
381	-4
382	-5
383	-6
384	-7
385	-8
386	-9
387	-10
388	-11
389	-12
390	-13
391	-14
392	-15
393	-16
394	-17
395	-18
396	-19
397	-20
398	-3
399	-4
400	-5
401	-6
402	-7
403	10
404	9
405	8
406	7
407	6
408	5
409	4
410	3
411	20
412	19
413	18
414	17
415	16
416	15
417	14
418	13
419	12
420	11
421	10
422	9
423	8
424	7
425	6
426	5
427	4
428	3
429	2
430	19
431	18
432	17
433	16
434	15
435	14
436	13
437	30
438	29
439	28
440	27
441	26
442	25
443	24
444	23
445	22
446	21
447	20
448	19
449	18
450	17
451	16
452	15
453	14
454	13
455	12
456	11
457	28
458	27
459	26
460	25
461	24
462	23
463	22
464	21
465	20
466	19
467	18
468	17
469	16
470	15
471	14
472	13
473	12
474	11
475	10
476	9
477	8
478	7
479	6
480	5
481	4
482	3
483	2
484	1
485	0
486	-1
487	-2
488	-3
489	-4
490	-5
491	-6
492	-7
493	-8
494	-9
495	-10
496	-11
497	-12
498	-13
499	-14
500	-15
501	-16
502	-17
503	-18
