0	0
0	-1
100	-47
200	-21
300	-49
400	-41
500	-33
600	11
700	55
800	135
900	89
1000	79
1100	33
1200	95
1300	121
1400	129
1500	119
1600	91
1700	99
1800	89
1900	97
2000	51
2100	23
2200	49
2300	3
2400	-25
2500	-35
2600	-63
2700	-163
2800	-209
2900	-219
3000	-247
3100	-185
3200	-195
3300	-241
3400	-305
3500	-297
3600	-271
3700	-245
3800	-255
3900	-265
4000	-167
4100	-159
4200	-151
4300	-161
4400	-171
4500	-163
4600	-245
4700	-237
4800	-283
4900	-221
5000	-177
5100	-133
5200	-143
5300	-117
5400	-181
5500	-191
5600	-147
5700	-121
5800	-95
5900	-87
6000	-169
6100	-161
6200	-171
6300	-145
6400	-173
6500	-57
6600	5
6700	-41
6800	3
6900	-7
7000	-71
7100	-81
7200	-73
7300	-47
7400	15
7500	41
7600	49
7700	57
7800	11
7900	-17
8000	-45
8100	-109
8200	-155
8300	-165
8400	-175
8500	-185
8600	-213
8700	-187
8800	-197
8900	-261
9000	-271
9100	-245
9200	-309
9300	-355
9400	-347
9500	-321
9600	-331
9700	-359
9800	-351
9900	-397
10000	-407
10100	-453
10200	-517
10300	-509
10400	-537
10500	-511
10600	-557
10700	-531
10800	-559
10900	-641
11000	-633
11100	-697
11200	-707
11300	-717
11400	-709
11500	-647
11600	-639
11700	-649
11800	-659
11900	-651
12000	-625
12100	-599
12200	-663
12300	-655
12400	-647
12500	-657
12600	-685
12700	-731
12800	-759
12900	-715
13000	-725
13100	-771
13200	-745
13300	-809
13400	-747
13500	-775
13600	-803
13700	-831
13800	-823
13900	-815
14000	-861
14100	-907
14200	-899
14300	-909
14400	-883
14500	-839
14600	-831
14700	-787
14800	-779
14900	-825
15000	-817
15100	-809
15200	-783
15300	-721
15400	-695
15500	-669
15600	-697
15700	-689
15800	-753
15900	-781
16000	-737
16100	-783
16200	-793
16300	-821
16400	-849
16500	-841
16600	-815
16700	-771
16800	-727
16900	-701
17000	-711
17100	-739
17200	-749
17300	-849
17400	-895
17500	-869
17600	-897
17700	-907
17800	-881
17900	-873
18000	-883
18100	-839
18200	-813
18300	-787
18400	-761
18500	-771
18600	-817
18700	-845
18800	-855
18900	-865
19000	-839
19100	-813
19200	-751
19300	-815
19400	-879
19500	-871
19600	-863
19700	-873
19800	-937
19900	-1019
20000	-1047
20100	-1003
20200	-1049
20300	-1113
20400	-1141
20500	-1169
20600	-1125
20700	-1153
20800	-1145
20900	-1155
21000	-1147
21100	-1175
21200	-1185
21300	-1159
21400	-1115
21500	-1143
21600	-1189
21700	-1127
21800	-1191
21900	-1201
22000	-1247
22100	-1257
22200	-1195
22300	-1205
22400	-1269
22500	-1333
22600	-1289
22700	-1371
22800	-1399
22900	-1463
23000	-1473
23100	-1537
23200	-1511
23300	-1503
23400	-1531
23500	-1541
23600	-1515
23700	-1561
23800	-1589
23900	-1617
24000	-1645
24100	-1619
24200	-1629
24300	-1621
24400	-1613
24500	-1605
24600	-1615
24700	-1589
24800	-1599
24900	-1537
25000	-1529
25100	-1575
25200	-1585
25300	-1649
25400	-1641
25500	-1687
25600	-1715
25700	-1707
25800	-1717
25900	-1637
26000	-1647
26100	-1657
26200	-1649
26300	-1641
26400	-1705
26500	-1643
26600	-1635
26700	-1663
26800	-1673
26900	-1665
27000	-1621
27100	-1577
27200	-1533
27300	-1561
27400	-1589
27500	-1635
27600	-1645
27700	-1619
27800	-1593
27900	-1549
28000	-1577
28100	-1605
28200	-1633
28300	-1697
28400	-1707
28500	-1681
28600	-1655
28700	-1647
28800	-1657
28900	-1685
29000	-1659
29100	-1723
29200	-1769
29300	-1779
29400	-1771
29500	-1727
29600	-1737
29700	-1711
29800	-1685
29900	-1659
30000	-1651
30100	-1697
30200	-1707
30300	-1735
30400	-1799
30500	-1773
30600	-1765
30700	-1775
30800	-1677
30900	-1615
31000	-1643
31100	-1617
31200	-1609
31300	-1673
31400	-1665
31500	-1729
31600	-1721
31700	-1803
31800	-1813
31900	-1841
32000	-1851
32100	-1807
32200	-1835
32300	-1881
32400	-1945
32500	-1991
32600	-1893
32700	-1885
32800	-1895
32900	-1941
33000	-1897
33100	-1961
33200	-1953
33300	-1963
33400	-2009
33500	-2037
33600	-2047
33700	-2057
33800	-2049
33900	-2113
34000	-2087
34100	-2097
34200	-2053
34300	-2099
34400	-2127
34500	-2173
34600	-2165
