0	0
0	-1
1	-2
2	6
3	5
4	4
5	3
6	2
7	1
8	0
9	-1
10	-2
11	6
12	5
13	4
14	3
15	11
16	10
17	9
18	8
19	7
20	6
21	5
22	4
23	12
24	11
25	10
26	9
27	8
28	7
29	6
30	5
31	13
32	12
33	11
34	10
35	9
36	8
37	7
38	6
39	5
40	4
41	3
42	2
43	1
44	0
45	-1
46	-2
47	-3
48	-4
49	-5
50	-6
51	-7
52	-8
53	-9
54	-10
55	-11
56	-12
57	-4
58	-5
59	-6
60	-7
61	-8
62	-9
63	-10
64	-2
65	-3
66	-4
67	-5
68	-6
69	-7
70	-8
71	-9
72	-10
73	-11
74	-12
75	-13
76	-14
77	-15
78	-16
79	-17
80	-18
81	-19
82	-20
83	-21
84	-22
85	-23
86	-24
87	-25
88	-26
89	-27
90	-19
91	-20
92	-21
93	-22
94	-14
95	-15
96	-16
97	-17
98	-18
99	-19
100	-20
101	-21
102	-22
103	-23
104	-24
105	-25
106	-26
107	-27
108	-28
109	-29
110	-30
111	-31
112	-32
113	-33
114	-34
115	-35
116	-36
117	-37
118	-38
119	-39
120	-40
121	-41
122	-42
123	-34
124	-35
125	-36
126	-37
127	-38
128	-39
129	-31
130	-32
131	-33
132	-34
133	-35
134	-36
135	-37
136	-38
137	-30
138	-22
139	-14
140	-15
141	-16
142	-17
143	-18
144	-19
145	-11
146	-3
147	5
148	4
149	12
150	11
151	10
152	18
153	17
154	16
155	15
156	14
157	13
158	12
159	11
160	10
161	9
162	8
163	16
164	15
165	14
166	13
167	21
168	20
169	19
170	27
171	26
172	25
173	24
174	23
175	22
176	21
177	20
178	19
179	18
180	17
181	16
182	15
183	14
184	22
185	21
186	20
187	19
188	18
189	17
190	16
191	24
192	23
193	22
194	21
195	20
196	19
197	18
198	17
199	16
200	15
201	14
202	13
203	12
204	11
205	10
206	9
207	8
208	7
209	6
210	5
211	4
212	3
213	2
214	1
215	0
216	-1
217	-2
218	-3
219	-4
220	4
221	3
222	2
223	1
224	0
225	-1
226	-2
227	-3
228	-4
229	-5
230	3
231	2
232	1
233	0
234	-1
235	-2
236	-3
237	-4
238	-5
239	-6
240	-7
241	-8
242	-9
243	-10
244	-11
245	-3
246	-4
247	-5
248	-6
249	-7
250	-8
251	-9
252	-10
253	-11
254	-12
255	-13
256	-14
257	-15
258	-16
259	-17
260	-18
261	-19
262	-11
263	-12
264	-13
265	-14
266	-15
267	-7
268	-8
269	-9
270	-10
271	-11
272	-12
273	-13
274	-14
275	-15
276	-16
277	-8
278	-9
279	-10
280	-11
281	-3
282	-4
283	-5
284	-6
285	-7
286	-8
287	-9
288	-10
289	-11
290	-12
291	-13
292	-14
293	-15
294	-16
295	-17
296	-18
297	-19
298	-20
299	-21
300	-22
301	-23
302	-24
303	-25
304	-26
305	-27
306	-28
307	-29
308	-30
309	-31
310	-32
311	-33
312	-34
313	-35
314	-36
315	-37
316	-38
317	-39
318	-40
319	-41
320	-42
321	-43
322	-44
323	-45
324	-37
325	-38
326	-39
327	-40
328	-41
329	-42
330	-43
331	-44
332	-45
333	-46
334	-47
335	-48
336	-49
337	-50
338	-51
339	-43
340	-44
341	-45
342	-46
343	-47
344	-48
345	-49
346	-50
347	-51
348	-52
349	-53
350	-54
351	-55
352	-56
353	-57
354	-58
355	-59
356	-60
357	-61
358	-62
359	-54
360	-55
361	-56
362	-57
363	-58
364	-50
365	-51
366	-52
367	-53
368	-54
369	-46
370	-47
371	-48
372	-49
373	-50
374	-51
375	-52
376	-53
377	-54
378	-55
379	-56
380	-57
381	-58
382	-50
383	-51
384	-52
385	-53
386	-54
387	-46
388	-47
389	-48
390	-49
391	-50
392	-51
393	-52
394	-53
395	-54
396	-55
397	-56
398	-57
399	-58
400	-59
401	-60
402	-61
403	-62
404	-63
405	-64
406	-65
407	-66
408	-67
409	-68
410	-69
411	-70
412	-71
413	-72
414	-73
415	-74
416	-75
417	-76
418	-77
419	-78
420	-79
421	-80
422	-81
423	-82
424	-83
425	-84
426	-76
427	-68
428	-69
429	-70
430	-71
431	-72
432	-73
433	-74
434	-75
435	-76
436	-77
437	-78
438	-79
439	-80
440	-81
441	-82
442	-83
443	-84
444	-85
445	-86
446	-87
447	-88
448	-89
449	-90
450	-91
451	-92
452	-93
453	-94
454	-95
455	-96
456	-97
457	-98
458	-99
459	-100
460	-101
461	-102
462	-103
