0	0
0	-1
10000	-293
20000	-681
30000	-961
40000	-1745
50000	-2193
60000	-3109
70000	-3389
80000	-3561
90000	-3757
100000	-4301
110000	-4785
120000	-4681
130000	-5189
140000	-5541
150000	-6457
160000	-6401
170000	-6909
180000	-6841
190000	-6977
200000	-6777
210000	-6949
220000	-7589
230000	-8073
240000	-8281
250000	-8753
260000	-8769
270000	-9445
280000	-9725
290000	-9801
300000	-10669
310000	-11261
320000	-10941
330000	-11221
340000	-11657
350000	-11409
360000	-12253
370000	-12773
380000	-13329
390000	-13489
400000	-13553
410000	-14325
420000	-14725
430000	-15065
440000	-15405
450000	-16105
460000	-16469
470000	-16161
480000	-16873
490000	-17297
500000	-16929
510000	-16957
520000	-16925
530000	-17589
540000	-18337
550000	-18857
560000	-18777
570000	-18301
580000	-18617
590000	-18321
600000	-18061
610000	-18581
620000	-18021
630000	-18373
640000	-19169
650000	-19641
660000	-20293
670000	-20477
680000	-20673
690000	-21097
700000	-21701
710000	-22473
720000	-22873
730000	-22781
740000	-22221
750000	-22297
760000	-22793
770000	-23421
780000	-23881
790000	-24557
800000	-24465
810000	-24433
820000	-25013
830000	-25245
840000	-25429
850000	-25841
860000	-26241
870000	-26821
880000	-27281
890000	-27045
900000	-27889
910000	-28097
920000	-29121
930000	-29473
940000	-29729
950000	-30501
960000	-30709
970000	-30821
980000	-31149
990000	-31093
1000000	-31421
1010000	-32121
1020000	-32353
1030000	-32345
1040000	-32589
1050000	-31921
1060000	-32177
1070000	-31857
1080000	-32449
1090000	-33029
1100000	-33357
1110000	-33205
1120000	-34121
1130000	-34461
1140000	-34921
1150000	-35537
1160000	-35625
1170000	-36205
1180000	-36545
1190000	-36957
1200000	-37333
1210000	-37745
1220000	-38049
1230000	-38497
1240000	-38537
1250000	-38805
1260000	-38797
1270000	-39221
1280000	-39393
1290000	-39901
1300000	-40649
1310000	-40821
1320000	-41281
1330000	-41669
1340000	-42081
1350000	-41989
1360000	-42617
1370000	-43161
1380000	-43501
1390000	-43541
1400000	-44241
1410000	-44665
1420000	-45149
1430000	-46017
1440000	-46249
1450000	-46241
1460000	-47073
1470000	-46813
1480000	-47381
1490000	-47397
1500000	-47677
1510000	-47753
1520000	-47253
1530000	-47209
1540000	-47921
1550000	-48081
1560000	-48721
1570000	-48761
1580000	-49233
1590000	-49669
1600000	-49373
1610000	-50181
1620000	-50305
1630000	-51185
1640000	-51405
1650000	-51589
1660000	-51533
1670000	-51225
1680000	-51313
1690000	-51185
1700000	-51441
1710000	-51961
1720000	-52277
1730000	-52605
1740000	-53233
1750000	-54293
1760000	-54369
1770000	-54853
1780000	-54941
1790000	-55293
1800000	-55153
1810000	-56093
1820000	-56205
1830000	-56449
1840000	-57053
1850000	-57141
1860000	-57409
1870000	-57497
1880000	-57669
1890000	-57805
1900000	-58685
1910000	-59349
1920000	-59569
1930000	-59873
1940000	-59937
1950000	-60661
1960000	-60521
1970000	-60633
1980000	-61201
1990000	-61373
2000000	-61377
2010000	-61873
2020000	-62513
2030000	-63405
2040000	-63829
2050000	-63521
2060000	-63585
2070000	-64393
2080000	-64289
2090000	-64089
2100000	-63985
2110000	-64337
2120000	-64329
2130000	-64489
2140000	-65129
2150000	-65457
2160000	-65773
2170000	-65837
2180000	-66081
2190000	-66589
2200000	-66581
2210000	-66633
2220000	-67369
2230000	-67805
2240000	-68313
2250000	-68869
2260000	-68741
2270000	-69513
2280000	-69265
2290000	-69809
2300000	-70077
2310000	-70273
2320000	-70625
2330000	-70785
2340000	-71161
2350000	-71561
2360000	-72009
2370000	-72061
2380000	-71849
2390000	-72105
2400000	-71941
2410000	-72713
2420000	-73749
2430000	-74089
2440000	-74429
2450000	-73977
2460000	-74149
2470000	-73757
2480000	-74325
2490000	-74653
2500000	-74729
2510000	-74865
2520000	-75421
2530000	-75425
2540000	-75513
2550000	-75205
2560000	-75413
2570000	-75681
2580000	-75649
2590000	-75569
2600000	-75645
2610000	-75181
2620000	-75377
2630000	-75597
2640000	-75445
2650000	-75245
2660000	-75573
2670000	-75997
2680000	-75917
2690000	-76161
2700000	-76009
2710000	-76589
2720000	-76977
2730000	-76705
2740000	-77177
2750000	-77553
2760000	-78697
2770000	-79145
2780000	-79341
2790000	-80161
2800000	-80177
2810000	-80565
2820000	-80545
2830000	-80465
2840000	-80865
2850000	-80749
2860000	-81497
