0	0
0	-1
1	4
2	3
3	2
4	1
5	0
6	-1
7	-2
8	-3
9	-4
10	-5
11	-6
12	-1
13	-2
14	-3
15	-4
16	-5
17	0
18	5
19	4
20	3
21	2
22	7
23	6
24	11
25	10
26	9
27	8
28	7
29	12
30	11
31	10
32	9
33	8
34	7
35	12
36	11
37	10
38	9
39	14
40	13
41	12
42	11
43	10
44	9
45	8
46	7
47	6
48	5
49	4
50	3
51	2
52	1
53	0
54	-1
55	-2
56	-3
57	-4
58	-5
59	-6
60	-7
61	-8
62	-9
63	-10
64	-11
65	-12
66	-7
67	-2
68	-3
69	-4
70	-5
71	0
72	-1
73	-2
74	-3
75	-4
76	-5
77	-6
78	-7
79	-8
80	-9
81	-10
82	-11
83	-12
84	-13
85	-14
86	-15
87	-10
88	-5
89	0
90	5
91	4
92	3
93	2
94	1
95	0
96	5
97	4
98	9
99	14
100	13
101	18
102	17
103	16
104	15
105	14
106	13
107	12
108	17
109	16
110	15
111	14
112	13
113	12
114	11
115	10
116	9
117	14
118	13
119	12
120	17
121	22
122	21
123	20
124	19
125	18
126	17
127	16
128	15
129	14
130	13
131	12
132	11
133	10
134	15
135	14
136	13
137	12
138	17
139	16
140	15
141	14
142	13
143	12
144	11
145	10
146	9
147	8
148	7
149	6
150	11
151	10
152	9
153	8
154	7
155	6
156	5
157	4
158	3
159	2
160	1
161	0
162	-1
163	-2
164	-3
165	-4
166	-5
167	0
168	5
169	4
170	3
171	2
172	7
173	6
174	5
175	4
176	3
177	8
178	7
179	12
180	11
181	10
182	9
183	8
184	7
185	6
186	5
187	4
188	3
189	2
190	1
191	0
192	-1
193	-2
194	-3
195	-4
196	-5
197	-6
198	-1
199	-2
200	-3
201	-4
202	-5
203	-6
204	-1
205	-2
206	-3
207	-4
208	1
209	0
210	-1
211	-2
212	-3
213	-4
214	1
215	0
216	5
217	10
218	15
219	14
220	13
221	12
222	11
223	10
224	9
225	8
226	7
227	6
228	5
229	4
230	3
231	2
232	1
233	0
234	-1
235	-2
236	3
237	2
238	1
239	0
240	-1
241	-2
242	-3
243	-4
244	-5
245	-6
246	-7
247	-8
248	-9
249	-10
250	-11
251	-12
252	-7
253	-8
254	-9
255	-10
256	-11
257	-12
258	-13
259	-14
260	-15
261	-16
262	-17
263	-18
264	-19
265	-20
266	-21
267	-16
268	-17
269	-18
270	-19
271	-14
272	-15
273	-10
274	-11
275	-12
276	-13
277	-14
278	-15
279	-16
280	-17
281	-18
282	-19
283	-20
284	-21
285	-22
286	-23
287	-18
288	-19
289	-20
290	-21
291	-16
292	-17
293	-18
294	-13
295	-14
296	-15
297	-10
298	-11
299	-12
300	-13
301	-14
302	-15
303	-16
304	-17
305	-18
306	-13
307	-14
308	-9
309	-10
310	-11
311	-12
312	-7
313	-8
314	-9
315	-10
316	-11
317	-12
318	-7
319	-2
320	-3
321	-4
322	-5
323	-6
324	-1
325	-2
326	-3
327	-4
328	-5
329	0
330	-1
331	-2
332	-3
333	-4
334	-5
335	-6
336	-7
337	-8
338	-9
339	-4
340	-5
341	0
342	5
343	4
344	3
345	2
346	1
347	0
348	-1
349	-2
350	3
351	2
352	1
353	0
354	-1
355	-2
356	-3
357	-4
358	-5
359	-6
360	-7
361	-8
362	-9
363	-10
364	-11
365	-12
366	-13
367	-8
368	-9
369	-4
370	-5
371	-6
372	-7
373	-8
374	-9
375	-10
376	-5
377	-6
378	-7
379	-8
380	-9
381	-10
382	-11
383	-6
384	-7
385	-8
386	-3
387	-4
388	-5
389	-6
390	-1
391	-2
392	-3
393	-4
394	-5
395	-6
396	-7
397	-8
398	-3
399	-4
400	-5
401	-6
402	-1
403	-2
404	-3
405	-4
406	-5
407	-6
408	-7
409	-8
410	-9
411	-10
412	-11
413	-12
414	-13
415	-14
416	-15
417	-16
418	-17
419	-18
420	-13
421	-8
422	-9
423	-10
424	-11
425	-12
426	-13
427	-14
428	-9
429	-4
430	1
431	0
432	5
433	4
434	3
435	2
436	1
437	0
438	-1
439	-2
440	-3
441	-4
442	-5
443	0
444	-1
445	-2
446	-3
447	2
448	1
449	6
450	5
451	4
452	9
453	14
454	13
455	12
456	11
457	16
458	15
459	14
460	13
461	18
462	17
463	16
464	15
465	14
466	13
467	12
468	11
469	10
470	9
471	8
472	7
473	12
474	11
475	10
476	9
477	8
478	7
479	6
480	5
481	10
482	9
483	8
