0	0
0	-1
100	7
200	87
300	167
400	175
500	111
600	155
700	127
800	207
900	251
1000	295
1100	231
1200	203
1300	175
1400	111
1500	83
1600	19
1700	-45
1800	-145
1900	-101
2000	-57
2100	-13
2200	-113
2300	-105
2400	11
2500	55
2600	99
2700	179
2800	115
2900	51
3000	-49
3100	-5
3200	-69
3300	-133
3400	-197
3500	-225
3600	-325
3700	-317
3800	-309
3900	-301
4000	-185
4100	-141
4200	-133
4300	19
4400	27
4500	35
4600	-29
4700	-93
4800	-49
4900	-41
5000	-33
5100	11
5200	-17
5300	-9
5400	-109
5500	-173
5600	-201
5700	-193
5800	-221
5900	-141
6000	-97
6100	-17
6200	-45
6300	-109
6400	-29
6500	-93
6600	-121
6700	-185
6800	-177
6900	-133
7000	-17
7100	-45
7200	-73
7300	-29
7400	-57
7500	-85
7600	-77
7700	-105
7800	-25
7900	-125
8000	-81
8100	-109
8200	-65
8300	-93
8400	-157
8500	-221
8600	-249
8700	-277
8800	-233
8900	-297
9000	-253
9100	-209
9200	-273
9300	-265
9400	-293
9500	-357
9600	-385
9700	-449
9800	-477
9900	-433
10000	-497
10100	-525
10200	-445
10300	-437
10400	-285
10500	-205
10600	-197
10700	-225
10800	-289
10900	-245
11000	-237
11100	-229
11200	-293
11300	-357
11400	-421
11500	-449
11600	-405
11700	-469
11800	-461
11900	-453
12000	-481
12100	-437
12200	-429
12300	-457
12400	-557
12500	-549
12600	-613
12700	-677
12800	-597
12900	-625
13000	-617
13100	-573
13200	-601
13300	-665
13400	-585
13500	-613
13600	-569
13700	-417
13800	-337
13900	-329
14000	-321
14100	-385
14200	-485
14300	-585
14400	-505
14500	-497
14600	-561
14700	-517
14800	-473
14900	-537
15000	-601
15100	-629
15200	-585
15300	-613
15400	-605
15500	-561
15600	-517
15700	-545
15800	-573
15900	-457
16000	-413
16100	-477
16200	-505
16300	-461
16400	-489
16500	-553
16600	-581
16700	-573
16800	-565
16900	-449
17000	-441
17100	-433
17200	-389
17300	-489
17400	-445
17500	-329
17600	-213
17700	-169
17800	-197
17900	-153
18000	-181
18100	-245
18200	-309
18300	-337
18400	-365
18500	-357
18600	-313
18700	-233
18800	-297
18900	-325
19000	-389
19100	-273
19200	-373
19300	-329
19400	-285
19500	-205
19600	-197
19700	-261
19800	-217
19900	-209
20000	-237
20100	-301
20200	-293
20300	-393
20400	-421
20500	-485
20600	-477
20700	-433
20800	-461
20900	-381
21000	-301
21100	-221
21200	-285
21300	-205
21400	-233
21500	-153
21600	-181
21700	-245
21800	-273
21900	-337
22000	-365
22100	-429
22200	-493
22300	-593
22400	-549
22500	-541
22600	-569
22700	-525
22800	-553
22900	-545
23000	-537
23100	-385
23200	-305
23300	-333
23400	-397
23500	-425
23600	-381
23700	-373
23800	-257
23900	-285
24000	-277
24100	-341
24200	-297
24300	-325
24400	-353
24500	-381
24600	-337
24700	-257
24800	-357
24900	-421
25000	-413
25100	-477
25200	-433
25300	-497
25400	-489
25500	-553
25600	-653
25700	-645
25800	-601
25900	-629
26000	-657
26100	-613
26200	-533
26300	-453
26400	-445
26500	-437
26600	-465
26700	-457
26800	-485
26900	-405
27000	-433
27100	-353
27200	-417
27300	-409
27400	-473
27500	-501
27600	-421
27700	-377
27800	-441
27900	-433
28000	-533
28100	-525
28200	-553
28300	-509
28400	-501
28500	-421
28600	-413
28700	-477
28800	-433
28900	-461
29000	-489
29100	-409
29200	-473
29300	-537
29400	-385
29500	-413
29600	-405
29700	-397
29800	-281
29900	-237
30000	-229
30100	-293
30200	-321
30300	-349
30400	-377
30500	-333
30600	-433
30700	-389
30800	-345
30900	-409
31000	-509
31100	-573
31200	-601
31300	-593
31400	-585
31500	-577
31600	-641
31700	-669
31800	-661
31900	-617
32000	-501
32100	-349
32200	-377
32300	-333
32400	-325
32500	-317
32600	-273
32700	-229
32800	-257
32900	-321
33000	-277
33100	-341
33200	-333
33300	-397
33400	-425
33500	-381
33600	-481
33700	-437
33800	-465
33900	-493
34000	-521
34100	-549
34200	-577
34300	-677
34400	-741
34500	-841
34600	-689
34700	-753
34800	-673
34900	-629
35000	-657
35100	-685
35200	-713
35300	-741
35400	-769
35500	-833
35600	-825
35700	-781
35800	-701
35900	-765
36000	-829
36100	-857
36200	-921
36300	-877
36400	-905
36500	-969
36600	-1033
36700	-989
36800	-981
36900	-1009
37000	-929
